stock.id,species,stock,region,sub.region,brood.yr,spawners,recruits,use
232,Pink,Alitak,Kodiak,Kodiak,1986,698000,906000,1
232,Pink,Alitak,Kodiak,Kodiak,1987,954000,5604000,1
232,Pink,Alitak,Kodiak,Kodiak,1988,520000,323000,1
232,Pink,Alitak,Kodiak,Kodiak,1989,5422000,3310000,1
232,Pink,Alitak,Kodiak,Kodiak,1990,178000,425000,1
232,Pink,Alitak,Kodiak,Kodiak,1991,936000,5366000,1
232,Pink,Alitak,Kodiak,Kodiak,1992,366000,2213000,1
232,Pink,Alitak,Kodiak,Kodiak,1993,1900000,14652000,1
232,Pink,Alitak,Kodiak,Kodiak,1994,1092000,1535000,1
232,Pink,Alitak,Kodiak,Kodiak,1995,7592000,1964000,1
232,Pink,Alitak,Kodiak,Kodiak,1996,982000,4269000,1
232,Pink,Alitak,Kodiak,Kodiak,1997,1010000,3284000,1
232,Pink,Alitak,Kodiak,Kodiak,1998,2564000,1017000,1
232,Pink,Alitak,Kodiak,Kodiak,1999,1930000,2976000,1
232,Pink,Alitak,Kodiak,Kodiak,2000,774000,5000000,1
232,Pink,Alitak,Kodiak,Kodiak,2001,1536000,2298000,1
232,Pink,Alitak,Kodiak,Kodiak,2002,3922000,3436972,1
232,Pink,Alitak,Kodiak,Kodiak,2003,1800000,5420654,1
232,Pink,Alitak,Kodiak,Kodiak,2004,2017972,4621442,1
232,Pink,Alitak,Kodiak,Kodiak,2005,1227812,960626,1
232,Pink,Alitak,Kodiak,Kodiak,2006,1748472,1064934,1
232,Pink,Alitak,Kodiak,Kodiak,2007,486610,5787870,1
232,Pink,Alitak,Kodiak,Kodiak,2008,352692,793121,1
232,Pink,Alitak,Kodiak,Kodiak,2009,1791706,5961145,1
232,Pink,Alitak,Kodiak,Kodiak,2010,646758,,
232,Pink,Alitak,Kodiak,Kodiak,2011,1064644,,
233,Pink,E Kod,Kodiak,Kodiak,1978,1400000,3553593,1
233,Pink,E Kod,Kodiak,Kodiak,1979,1760000,4461799,1
233,Pink,E Kod,Kodiak,Kodiak,1980,1590000,2006000,1
233,Pink,E Kod,Kodiak,Kodiak,1981,1614000,2371000,1
233,Pink,E Kod,Kodiak,Kodiak,1982,1178000,1561000,1
233,Pink,E Kod,Kodiak,Kodiak,1983,1272000,2510000,1
233,Pink,E Kod,Kodiak,Kodiak,1984,1162000,2016000,1
233,Pink,E Kod,Kodiak,Kodiak,1985,1942000,2624000,1
233,Pink,E Kod,Kodiak,Kodiak,1986,1414000,4588000,1
233,Pink,E Kod,Kodiak,Kodiak,1987,1360000,5426000,1
233,Pink,E Kod,Kodiak,Kodiak,1988,1714000,1411000,1
233,Pink,E Kod,Kodiak,Kodiak,1989,5426000,8519000,1
233,Pink,E Kod,Kodiak,Kodiak,1990,998000,1676000,1
233,Pink,E Kod,Kodiak,Kodiak,1991,2350000,8023000,1
233,Pink,E Kod,Kodiak,Kodiak,1992,1116000,2848000,1
233,Pink,E Kod,Kodiak,Kodiak,1993,2610000,13951000,1
233,Pink,E Kod,Kodiak,Kodiak,1994,1990000,738000,1
233,Pink,E Kod,Kodiak,Kodiak,1995,5330000,2952000,1
233,Pink,E Kod,Kodiak,Kodiak,1996,690000,2246000,1
233,Pink,E Kod,Kodiak,Kodiak,1997,1618000,3897000,1
233,Pink,E Kod,Kodiak,Kodiak,1998,1694000,1541000,1
233,Pink,E Kod,Kodiak,Kodiak,1999,2452000,2791000,1
233,Pink,E Kod,Kodiak,Kodiak,2000,1174000,2468000,1
233,Pink,E Kod,Kodiak,Kodiak,2001,1990000,5314000,1
233,Pink,E Kod,Kodiak,Kodiak,2002,1758000,4342970,1
233,Pink,E Kod,Kodiak,Kodiak,2003,3784000,9521665,1
233,Pink,E Kod,Kodiak,Kodiak,2004,3717970,7197847,1
233,Pink,E Kod,Kodiak,Kodiak,2005,3535942,8081954,1
233,Pink,E Kod,Kodiak,Kodiak,2006,3304076,1472149,1
233,Pink,E Kod,Kodiak,Kodiak,2007,1962488,11259533,1
233,Pink,E Kod,Kodiak,Kodiak,2008,707834,1035597,1
233,Pink,E Kod,Kodiak,Kodiak,2009,4360388,10791580,1
233,Pink,E Kod,Kodiak,Kodiak,2010,699862,,
233,Pink,E Kod,Kodiak,Kodiak,2011,2516148,,
234,Pink,Mainland Kod,Kodiak,Kodiak,1978,450000,1346809,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1979,1100000,1337758,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1980,1060000,1630000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1981,1066000,670000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1982,1048000,1335000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1983,486000,1135000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1984,990000,1992000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1985,874000,1286000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1986,1186000,3550000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1987,1060000,7954000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1988,1802000,2176000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1989,7954000,3450000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1990,1300000,1028000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1991,2284000,2284000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1992,838000,884000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1993,918000,2232000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1994,690000,910000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1995,1536000,2406000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1996,860000,2349000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1997,1678000,1626000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1998,1790000,1491000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,1999,1242000,1212000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2000,1374000,2127000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2001,814000,2191000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2002,1804000,1706710,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2003,2018000,926712,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2004,1423110,2455613,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2005,452900,1247342,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2006,1556400,1125238,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2007,630000,1492000,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2008,473000,654608,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2009,860200,796245,1
234,Pink,Mainland Kod,Kodiak,Kodiak,2010,513300,,
234,Pink,Mainland Kod,Kodiak,Kodiak,2011,547000,,
235,Pink,Chignik Bay,Chignik,Chignik,1962,30000,143600,1
235,Pink,Chignik Bay,Chignik,Chignik,1963,20700,42500,1
235,Pink,Chignik Bay,Chignik,Chignik,1964,20000,89600,1
235,Pink,Chignik Bay,Chignik,Chignik,1965,11000,33100,1
235,Pink,Chignik Bay,Chignik,Chignik,1966,71300,311600,1
235,Pink,Chignik Bay,Chignik,Chignik,1967,5700,41200,1
235,Pink,Chignik Bay,Chignik,Chignik,1968,81400,89900,1
235,Pink,Chignik Bay,Chignik,Chignik,1969,11700,70800,1
235,Pink,Chignik Bay,Chignik,Chignik,1970,43600,37400,1
235,Pink,Chignik Bay,Chignik,Chignik,1971,5500,24900,1
235,Pink,Chignik Bay,Chignik,Chignik,1972,5800,37500,1
235,Pink,Chignik Bay,Chignik,Chignik,1973,2200,28600,1
235,Pink,Chignik Bay,Chignik,Chignik,1974,4000,121100,1
235,Pink,Chignik Bay,Chignik,Chignik,1975,1200,63900,1
235,Pink,Chignik Bay,Chignik,Chignik,1976,12300,147800,1
235,Pink,Chignik Bay,Chignik,Chignik,1977,3000,313600,1
235,Pink,Chignik Bay,Chignik,Chignik,1978,10700,183912,1
235,Pink,Chignik Bay,Chignik,Chignik,1979,1200,122780,1
235,Pink,Chignik Bay,Chignik,Chignik,1980,3000,85373,1
235,Pink,Chignik Bay,Chignik,Chignik,1981,1400,28284,1
235,Pink,Chignik Bay,Chignik,Chignik,1982,2400,288378,1
235,Pink,Chignik Bay,Chignik,Chignik,1983,1000,,
235,Pink,Chignik Bay,Chignik,Chignik,1984,123200,,
235,Pink,Chignik Bay,Chignik,Chignik,1985,,,
235,Pink,Chignik Bay,Chignik,Chignik,1986,,142194,
235,Pink,Chignik Bay,Chignik,Chignik,1987,,41191,
235,Pink,Chignik Bay,Chignik,Chignik,1988,22400,100528,1
235,Pink,Chignik Bay,Chignik,Chignik,1989,13500,88363,1
235,Pink,Chignik Bay,Chignik,Chignik,1990,6000,233905,1
235,Pink,Chignik Bay,Chignik,Chignik,1991,12200,57909,1
235,Pink,Chignik Bay,Chignik,Chignik,1992,55800,135225,1
235,Pink,Chignik Bay,Chignik,Chignik,1993,2000,287439,1
235,Pink,Chignik Bay,Chignik,Chignik,1994,75800,44904,1
235,Pink,Chignik Bay,Chignik,Chignik,1995,180500,98861,1
235,Pink,Chignik Bay,Chignik,Chignik,1996,43100,50454,1
235,Pink,Chignik Bay,Chignik,Chignik,1997,59400,96301,1
235,Pink,Chignik Bay,Chignik,Chignik,1998,24400,55467,1
235,Pink,Chignik Bay,Chignik,Chignik,1999,37300,94842,1
235,Pink,Chignik Bay,Chignik,Chignik,2000,27400,27170,1
235,Pink,Chignik Bay,Chignik,Chignik,2001,19700,199939,1
235,Pink,Chignik Bay,Chignik,Chignik,2002,16917,29678,1
235,Pink,Chignik Bay,Chignik,Chignik,2003,143897,231438,1
235,Pink,Chignik Bay,Chignik,Chignik,2004,27300,89820,1
235,Pink,Chignik Bay,Chignik,Chignik,2005,160000,250134,1
235,Pink,Chignik Bay,Chignik,Chignik,2006,27401,302285,1
235,Pink,Chignik Bay,Chignik,Chignik,2007,62464,106542,1
235,Pink,Chignik Bay,Chignik,Chignik,2008,69841,38703,1
235,Pink,Chignik Bay,Chignik,Chignik,2009,28973,63055,1
235,Pink,Chignik Bay,Chignik,Chignik,2010,8020,,
235,Pink,Chignik Bay,Chignik,Chignik,2011,32348,,
236,Pink,Central Chig,Chignik,Chignik,1960,28000,,
236,Pink,Central Chig,Chignik,Chignik,1961,4650,,
236,Pink,Central Chig,Chignik,Chignik,1962,83900,203000,1
236,Pink,Central Chig,Chignik,Chignik,1963,92600,135300,1
236,Pink,Central Chig,Chignik,Chignik,1964,131100,80000,1
236,Pink,Central Chig,Chignik,Chignik,1965,65800,44500,1
236,Pink,Central Chig,Chignik,Chignik,1966,62600,111500,1
236,Pink,Central Chig,Chignik,Chignik,1967,18500,71000,1
236,Pink,Central Chig,Chignik,Chignik,1968,66100,88600,1
236,Pink,Central Chig,Chignik,Chignik,1969,69600,95300,1
236,Pink,Central Chig,Chignik,Chignik,1970,60700,3900,1
236,Pink,Central Chig,Chignik,Chignik,1971,74800,50500,1
236,Pink,Central Chig,Chignik,Chignik,1972,3100,31900,1
236,Pink,Central Chig,Chignik,Chignik,1973,50200,57700,1
236,Pink,Central Chig,Chignik,Chignik,1974,9800,82600,1
236,Pink,Central Chig,Chignik,Chignik,1975,26400,319900,1
236,Pink,Central Chig,Chignik,Chignik,1976,66000,162400,1
236,Pink,Central Chig,Chignik,Chignik,1977,199900,581400,1
236,Pink,Central Chig,Chignik,Chignik,1978,101200,208082,1
236,Pink,Central Chig,Chignik,Chignik,1979,297000,286523,1
236,Pink,Central Chig,Chignik,Chignik,1980,99400,106706,1
236,Pink,Central Chig,Chignik,Chignik,1981,76500,18861,1
236,Pink,Central Chig,Chignik,Chignik,1982,26100,141250,1
236,Pink,Central Chig,Chignik,Chignik,1983,11000,23487,1
236,Pink,Central Chig,Chignik,Chignik,1984,94000,166027,1
236,Pink,Central Chig,Chignik,Chignik,1985,7400,73469,1
236,Pink,Central Chig,Chignik,Chignik,1986,121900,534770,1
236,Pink,Central Chig,Chignik,Chignik,1987,65700,215021,1
236,Pink,Central Chig,Chignik,Chignik,1988,216400,365577,1
236,Pink,Central Chig,Chignik,Chignik,1989,215000,375067,1
236,Pink,Central Chig,Chignik,Chignik,1990,131900,429550,1
236,Pink,Central Chig,Chignik,Chignik,1991,201100,365937,1
236,Pink,Central Chig,Chignik,Chignik,1992,223800,278049,1
236,Pink,Central Chig,Chignik,Chignik,1993,160900,1185245,1
236,Pink,Central Chig,Chignik,Chignik,1994,178900,257817,1
236,Pink,Central Chig,Chignik,Chignik,1995,715500,1198175,1
236,Pink,Central Chig,Chignik,Chignik,1996,237100,444632,1
236,Pink,Central Chig,Chignik,Chignik,1997,594600,1038508,1
236,Pink,Central Chig,Chignik,Chignik,1998,210900,417517,1
236,Pink,Central Chig,Chignik,Chignik,1999,374300,1101838,1
236,Pink,Central Chig,Chignik,Chignik,2000,146100,103335,1
236,Pink,Central Chig,Chignik,Chignik,2001,460400,665246,1
236,Pink,Central Chig,Chignik,Chignik,2002,85755,257002,1
236,Pink,Central Chig,Chignik,Chignik,2003,576510,572891,1
236,Pink,Central Chig,Chignik,Chignik,2004,257000,115901,1
236,Pink,Central Chig,Chignik,Chignik,2005,473400,904721,1
236,Pink,Central Chig,Chignik,Chignik,2006,36175,486948,1
236,Pink,Central Chig,Chignik,Chignik,2007,291800,447785,1
236,Pink,Central Chig,Chignik,Chignik,2008,117650,235658,1
236,Pink,Central Chig,Chignik,Chignik,2009,130700,448807,1
236,Pink,Central Chig,Chignik,Chignik,2010,52650,,
236,Pink,Central Chig,Chignik,Chignik,2011,223500,,
237,Pink,E Chig,Chignik,Chignik,1960,130000,,
237,Pink,E Chig,Chignik,Chignik,1961,9500,,
237,Pink,E Chig,Chignik,Chignik,1962,401700,1857200,1
237,Pink,E Chig,Chignik,Chignik,1963,126200,90500,1
237,Pink,E Chig,Chignik,Chignik,1964,605700,688400,1
237,Pink,E Chig,Chignik,Chignik,1965,64800,78700,1
237,Pink,E Chig,Chignik,Chignik,1966,302200,913700,1
237,Pink,E Chig,Chignik,Chignik,1967,56100,47700,1
237,Pink,E Chig,Chignik,Chignik,1968,390300,470600,1
237,Pink,E Chig,Chignik,Chignik,1969,46000,52000,1
237,Pink,E Chig,Chignik,Chignik,1970,201700,28800,1
237,Pink,E Chig,Chignik,Chignik,1971,23000,15300,1
237,Pink,E Chig,Chignik,Chignik,1972,15900,76800,1
237,Pink,E Chig,Chignik,Chignik,1973,12800,23500,1
237,Pink,E Chig,Chignik,Chignik,1974,76200,257600,1
237,Pink,E Chig,Chignik,Chignik,1975,23500,76200,1
237,Pink,E Chig,Chignik,Chignik,1976,228800,396100,1
237,Pink,E Chig,Chignik,Chignik,1977,76000,486700,1
237,Pink,E Chig,Chignik,Chignik,1978,309300,898010,1
237,Pink,E Chig,Chignik,Chignik,1979,194300,327993,1
237,Pink,E Chig,Chignik,Chignik,1980,425500,390574,1
237,Pink,E Chig,Chignik,Chignik,1981,154700,54117,1
237,Pink,E Chig,Chignik,Chignik,1982,301500,544215,1
237,Pink,E Chig,Chignik,Chignik,1983,46300,218670,1
237,Pink,E Chig,Chignik,Chignik,1984,486500,630335,1
237,Pink,E Chig,Chignik,Chignik,1985,212100,217679,1
237,Pink,E Chig,Chignik,Chignik,1986,580700,2011766,1
237,Pink,E Chig,Chignik,Chignik,1987,215600,881000,1
237,Pink,E Chig,Chignik,Chignik,1988,1005400,851974,1
237,Pink,E Chig,Chignik,Chignik,1989,881000,152979,1
237,Pink,E Chig,Chignik,Chignik,1990,811400,1501219,1
237,Pink,E Chig,Chignik,Chignik,1991,125000,577455,1
237,Pink,E Chig,Chignik,Chignik,1992,1318100,876252,1
237,Pink,E Chig,Chignik,Chignik,1993,524700,1407872,1
237,Pink,E Chig,Chignik,Chignik,1994,863300,1066801,1
237,Pink,E Chig,Chignik,Chignik,1995,1399300,1360047,1
237,Pink,E Chig,Chignik,Chignik,1996,1059600,1339925,1
237,Pink,E Chig,Chignik,Chignik,1997,1287700,655671,1
237,Pink,E Chig,Chignik,Chignik,1998,1273200,821200,1
237,Pink,E Chig,Chignik,Chignik,1999,615100,1567638,1
237,Pink,E Chig,Chignik,Chignik,2000,810700,777710,1
237,Pink,E Chig,Chignik,Chignik,2001,1470200,1408327,1
237,Pink,E Chig,Chignik,Chignik,2002,777710,601900,1
237,Pink,E Chig,Chignik,Chignik,2003,1408060,512371,1
237,Pink,E Chig,Chignik,Chignik,2004,601900,275415,1
237,Pink,E Chig,Chignik,Chignik,2005,512350,609179,1
237,Pink,E Chig,Chignik,Chignik,2006,195950,819400,1
237,Pink,E Chig,Chignik,Chignik,2007,565800,738631,1
237,Pink,E Chig,Chignik,Chignik,2008,402880,271764,1
237,Pink,E Chig,Chignik,Chignik,2009,462840,558288,1
237,Pink,E Chig,Chignik,Chignik,2010,228500,,
237,Pink,E Chig,Chignik,Chignik,2011,504000,,
238,Pink,W Chig,Chignik,Chignik,1960,48600,,
238,Pink,W Chig,Chignik,Chignik,1961,60100,,
238,Pink,W Chig,Chignik,Chignik,1962,242000,277900,1
238,Pink,W Chig,Chignik,Chignik,1963,305000,497600,1
238,Pink,W Chig,Chignik,Chignik,1964,165000,352500,1
238,Pink,W Chig,Chignik,Chignik,1965,152000,131500,1
238,Pink,W Chig,Chignik,Chignik,1966,179300,446900,1
238,Pink,W Chig,Chignik,Chignik,1967,104400,907000,1
238,Pink,W Chig,Chignik,Chignik,1968,151300,644700,1
238,Pink,W Chig,Chignik,Chignik,1969,422000,554200,1
238,Pink,W Chig,Chignik,Chignik,1970,202000,23500,1
238,Pink,W Chig,Chignik,Chignik,1971,268800,62400,1
238,Pink,W Chig,Chignik,Chignik,1972,8600,90800,1
238,Pink,W Chig,Chignik,Chignik,1973,62400,149100,1
238,Pink,W Chig,Chignik,Chignik,1974,77400,250000,1
238,Pink,W Chig,Chignik,Chignik,1975,141700,734500,1
238,Pink,W Chig,Chignik,Chignik,1976,114200,752700,1
238,Pink,W Chig,Chignik,Chignik,1977,355500,929600,1
238,Pink,W Chig,Chignik,Chignik,1978,333400,355960,1
238,Pink,W Chig,Chignik,Chignik,1979,185000,682905,1
238,Pink,W Chig,Chignik,Chignik,1980,139500,648308,1
238,Pink,W Chig,Chignik,Chignik,1981,249300,200338,1
238,Pink,W Chig,Chignik,Chignik,1982,45900,361820,1
238,Pink,W Chig,Chignik,Chignik,1983,36000,148077,1
238,Pink,W Chig,Chignik,Chignik,1984,188000,244593,1
238,Pink,W Chig,Chignik,Chignik,1985,67500,226001,1
238,Pink,W Chig,Chignik,Chignik,1986,43800,1373782,1
238,Pink,W Chig,Chignik,Chignik,1987,38300,57900,1
238,Pink,W Chig,Chignik,Chignik,1988,232400,180110,1
238,Pink,W Chig,Chignik,Chignik,1989,57900,516064,1
238,Pink,W Chig,Chignik,Chignik,1990,44300,667700,1
238,Pink,W Chig,Chignik,Chignik,1991,96800,731405,1
238,Pink,W Chig,Chignik,Chignik,1992,38800,286241,1
238,Pink,W Chig,Chignik,Chignik,1993,45800,1346418,1
238,Pink,W Chig,Chignik,Chignik,1994,111600,321671,1
238,Pink,W Chig,Chignik,Chignik,1995,554700,424303,1
238,Pink,W Chig,Chignik,Chignik,1996,220800,493587,1
238,Pink,W Chig,Chignik,Chignik,1997,306300,909311,1
238,Pink,W Chig,Chignik,Chignik,1998,150400,236247,1
238,Pink,W Chig,Chignik,Chignik,1999,137900,687537,1
238,Pink,W Chig,Chignik,Chignik,2000,130100,122419,1
238,Pink,W Chig,Chignik,Chignik,2001,263000,443889,1
238,Pink,W Chig,Chignik,Chignik,2002,85501,94340,1
238,Pink,W Chig,Chignik,Chignik,2003,117650,278452,1
238,Pink,W Chig,Chignik,Chignik,2004,94340,193764,1
238,Pink,W Chig,Chignik,Chignik,2005,257500,1265331,1
238,Pink,W Chig,Chignik,Chignik,2006,31800,1161942,1
238,Pink,W Chig,Chignik,Chignik,2007,113000,841990,1
238,Pink,W Chig,Chignik,Chignik,2008,99460,247716,1
238,Pink,W Chig,Chignik,Chignik,2009,130100,455001,1
238,Pink,W Chig,Chignik,Chignik,2010,22000,,
238,Pink,W Chig,Chignik,Chignik,2011,86650,,
239,Pink,Perryville,Chignik,Chignik,1960,123800,,
239,Pink,Perryville,Chignik,Chignik,1961,34750,,
239,Pink,Perryville,Chignik,Chignik,1962,155500,194600,1
239,Pink,Perryville,Chignik,Chignik,1963,162000,726800,1
239,Pink,Perryville,Chignik,Chignik,1964,72000,178200,1
239,Pink,Perryville,Chignik,Chignik,1965,82000,160500,1
239,Pink,Perryville,Chignik,Chignik,1966,90000,324800,1
239,Pink,Perryville,Chignik,Chignik,1967,155300,1480800,1
239,Pink,Perryville,Chignik,Chignik,1968,128700,444000,1
239,Pink,Perryville,Chignik,Chignik,1969,218600,257100,1
239,Pink,Perryville,Chignik,Chignik,1970,72600,19800,1
239,Pink,Perryville,Chignik,Chignik,1971,45000,31500,1
239,Pink,Perryville,Chignik,Chignik,1972,7800,60200,1
239,Pink,Perryville,Chignik,Chignik,1973,31500,45300,1
239,Pink,Perryville,Chignik,Chignik,1974,60200,194500,1
239,Pink,Perryville,Chignik,Chignik,1975,45300,160000,1
239,Pink,Perryville,Chignik,Chignik,1976,89300,438300,1
239,Pink,Perryville,Chignik,Chignik,1977,115400,452700,1
239,Pink,Perryville,Chignik,Chignik,1978,157500,189420,1
239,Pink,Perryville,Chignik,Chignik,1979,181300,340312,1
239,Pink,Perryville,Chignik,Chignik,1980,74800,31723,1
239,Pink,Perryville,Chignik,Chignik,1981,116000,178378,1
239,Pink,Perryville,Chignik,Chignik,1982,13400,110641,1
239,Pink,Perryville,Chignik,Chignik,1983,64500,277665,1
239,Pink,Perryville,Chignik,Chignik,1984,109800,341806,1
239,Pink,Perryville,Chignik,Chignik,1985,235200,101039,1
239,Pink,Perryville,Chignik,Chignik,1986,180500,592547,1
239,Pink,Perryville,Chignik,Chignik,1987,65700,267400,1
239,Pink,Perryville,Chignik,Chignik,1988,181300,133819,1
239,Pink,Perryville,Chignik,Chignik,1989,267400,815375,1
239,Pink,Perryville,Chignik,Chignik,1990,88400,548599,1
239,Pink,Perryville,Chignik,Chignik,1991,343500,1097471,1
239,Pink,Perryville,Chignik,Chignik,1992,190400,238796,1
239,Pink,Perryville,Chignik,Chignik,1993,448400,1263124,1
239,Pink,Perryville,Chignik,Chignik,1994,153900,454175,1
239,Pink,Perryville,Chignik,Chignik,1995,582100,232545,1
239,Pink,Perryville,Chignik,Chignik,1996,395700,330090,1
239,Pink,Perryville,Chignik,Chignik,1997,221500,343160,1
239,Pink,Perryville,Chignik,Chignik,1998,222800,110633,1
239,Pink,Perryville,Chignik,Chignik,1999,179700,193412,1
239,Pink,Perryville,Chignik,Chignik,2000,98700,63469,1
239,Pink,Perryville,Chignik,Chignik,2001,150200,130854,1
239,Pink,Perryville,Chignik,Chignik,2002,62170,134320,1
239,Pink,Perryville,Chignik,Chignik,2003,99500,190743,1
239,Pink,Perryville,Chignik,Chignik,2004,134320,83500,1
239,Pink,Perryville,Chignik,Chignik,2005,188600,207447,1
239,Pink,Perryville,Chignik,Chignik,2006,83500,482414,1
239,Pink,Perryville,Chignik,Chignik,2007,184000,142454,1
239,Pink,Perryville,Chignik,Chignik,2008,173200,26510,1
239,Pink,Perryville,Chignik,Chignik,2009,116450,366263,1
239,Pink,Perryville,Chignik,Chignik,2010,19400,,
239,Pink,Perryville,Chignik,Chignik,2011,139750,,
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1962,826100,2417000,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1963,886500,3121300,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1964,902400,847700,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1965,789900,380400,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1966,627400,1391400,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1967,327300,2769000,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1968,528100,2386410,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1969,1906200,1699982,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1970,1007900,135139,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1971,488000,122248,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1972,81800,334551,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1973,85700,387852,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1974,238600,3120223,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1975,357800,3332005,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1976,1084000,6134178,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1977,2168500,6964648,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1978,1966300,3929976,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1979,2125100,6071419,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1980,1410400,5638149,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1981,1875000,2884632,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1982,1533200,9059847,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1983,639200,4553351,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1984,2526700,4252131,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1985,1229300,2447836,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1986,1185500,6336986,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1987,1304400,6758046,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1988,1636500,2752427,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1989,1179300,9799100,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1990,1018200,6632245,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1991,2268400,9722753,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1992,1781000,4844477,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1993,2232200,15767364,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1994,1700525,4181630,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1995,4404450,4849767,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1996,2668950,8421894,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1997,4021375,10265462,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1998,2856255,4033331,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,1999,3363080,4785628,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,2000,1688785,3575355,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,2001,2040120,6643254,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,2002,2108450,11076199,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,2003,3674120,9914090,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,2004,5969710,3980978,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,2005,4271270,6980959,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,2006,1648365,9321807,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,2007,1805873,5403117,1
240,Pink,SE-SC AKPen,AK Peninsula,AK Peninsula,2008,2332920,857212,1
